0,1,2,3,4,5,6,7,8,9,10,11,12,target
0.6000000000000001,0.0,0.4,0.0011933174224343646,0.3797468354430379,0.44660194174757284,0.3333333333333335,0.0,0.0,0.21428571428571427,0.39381854436689934,0.12141491395793508,0.13454545454545452,0.0023407022106632022
0.6000000000000001,0.0,0.6000000000000001,0.0011933174224343646,0.3607594936708861,0.4077669902912624,0.14814814814814792,1.0,0.0,0.25,0.36191425722831505,0.11281070745697891,0.11272727272727279,0.07750325097529259
0.7000000000000001,0.0,0.4,0.0035799522673031076,0.012658227848101222,0.8446601941747576,0.5925925925925926,0.0,0.0,0.25,0.04486540378863413,0.10707456978967494,0.24181818181818182,0.002600780234070222
0.8,0.5,1.0,0.002386634844868743,0.189873417721519,0.7605177993527505,0.7037037037037037,0.0,1.0,0.5,0.13958125623130613,0.061185468451242786,0.15454545454545454,0.08608582574772432
0.9,0.75,0.6000000000000001,0.0,0.0,0.45954692556634313,0.40740740740740744,0.0,0.0,0.42857142857142855,0.12562313060817554,0.1950286806883365,0.2218181818181818,0.07828348504551366
0.7000000000000001,0.25,1.0,0.004773269689737472,0.012658227848101222,0.84789644012945,0.6666666666666665,0.0,0.0,0.14285714285714285,0.046859421734795625,0.10898661567877627,0.24545454545454537,0.0052015604681404475
0.6000000000000001,1.0,0.6000000000000001,0.0,0.41772151898734167,0.5275080906148866,0.3333333333333335,0.0,0.0,0.25,0.3848454636091724,0.09942638623326966,0.13454545454545452,0.07360208062418726
0.7000000000000001,0.75,0.6000000000000001,0.007159904534606201,0.006329113924050667,0.9029126213592236,0.6666666666666665,0.0,0.0,0.8214285714285714,0.02891326021934193,0.09655831739961757,0.24545454545454537,0.0834850455136541
0.8,0.5,1.0,0.0035799522673031076,0.26582278481012656,0.731391585760518,0.37037037037037024,0.0,0.0,0.14285714285714285,0.19242273180458624,0.05449330783938816,0.13818181818181818,0.00676202860858258
0.8,0.75,0.4,0.0011933174224343646,0.23417721518987344,0.7475728155339809,0.6296296296296293,1.0,1.0,0.5714285714285714,0.1674975074775673,0.05736137667304014,0.1454545454545455,0.07932379713914174
0.7000000000000001,1.0,1.0,0.0,0.01898734177215189,0.9449838187702266,0.7777777777777777,0.0,0.0,0.42857142857142855,0.02193419740777669,0.08030592734225622,0.2345454545454545,0.0447334200260078
0.8,0.0,1.0,0.002386634844868743,0.12658227848101267,0.8543689320388352,0.5555555555555554,0.0,1.0,0.5714285714285714,0.07577268195413767,0.05066921606118552,0.16727272727272724,0.06892067620286087
0.4,0.5,1.0,0.0,0.5379746835443039,0.49190938511326854,0.40740740740740744,0.0,1.0,0.75,0.48654037886340973,0.098470363288719,0.12181818181818183,0.14200260078023408
0.8,0.0,0.4,0.004773269689737472,0.10759493670886067,0.7637540453074434,0.6296296296296293,1.0,1.0,0.3214285714285714,0.10568295114656034,0.08795411089866162,0.19272727272727275,0.10767230169050715
0.4,0.25,0.4,0.010739856801909323,0.6455696202531646,0.5631067961165048,0.40740740740740744,0.0,0.0,0.21428571428571427,0.5523429710867398,0.0860420650095603,0.12909090909090903,0.0023407022106632022
0.5,0.25,0.4,0.009546539379474958,0.310126582278481,0.5663430420711977,0.2962962962962963,0.0,0.0,0.21428571428571427,0.3170488534396808,0.11376673040152968,0.16363636363636358,0.0010403120936280895
0.5,0.5,0.4,0.011933174224343687,0.26582278481012656,0.5339805825242718,0.37037037037037024,0.0,0.0,0.21428571428571427,0.31006979062811557,0.13479923518164444,0.17818181818181822,0.0010403120936280895
0.8,0.25,0.4,0.016706443914081145,0.28481012658227844,0.6860841423948221,0.4444444444444442,0.0,0.0,0.5,0.23130608175473577,0.07074569789674956,0.1454545454545455,0.0028608582574772452
0.30000000000000004,0.0,1.0,0.0011933174224343646,0.08227848101265811,0.5533980582524276,0.37037037037037024,0.0,1.0,0.46428571428571425,0.08175473579262216,0.22562141491395798,0.29454545454545455,0.16514954486345904
0.4,0.0,1.0,0.0011933174224343646,0.5253164556962026,0.41747572815533984,0.2592592592592591,0.0,1.0,0.2857142857142857,0.477567298105683,0.09942638623326966,0.10000000000000009,0.005721716514954487
0.9,0.25,0.6000000000000001,0.0011933174224343646,0.006329113924050667,0.5922330097087383,0.22222222222222232,0.0,1.0,0.42857142857142855,0.10169491525423735,0.17686424474187373,0.24363636363636365,0.08036410923276983
0.5,0.75,0.4,0.0,0.2721518987341771,0.6634304207119739,0.2592592592592591,0.0,1.0,0.2857142857142857,0.25922233300099695,0.098470363288719,0.17454545454545456,0.0905071521456437
0.7000000000000001,0.75,0.6000000000000001,0.0011933174224343646,0.0,0.9870550161812297,0.7407407407407405,0.0,1.0,0.42857142857142855,0.0,0.07265774378585088,0.23636363636363644,0.039531859557867366
0.30000000000000004,0.75,0.8,0.007159904534606201,0.11392405063291133,0.3786407766990292,0.22222222222222232,0.0,1.0,0.2857142857142857,0.10269192422731799,0.2753346080305928,0.28181818181818175,0.0741222366710013
0.4,0.25,0.4,0.023866348448687333,0.670886075949367,0.5728155339805825,0.11111111111111116,0.0,0.0,0.14285714285714285,0.6051844466600198,0.10038240917782021,0.14909090909090916,0.004681404421326401
0.4,0.0,0.4,0.002386634844868743,0.651898734177215,0.5404530744336571,0.3333333333333335,0.0,0.0,0.21428571428571427,0.5403788634097706,0.07552581261950286,0.10909090909090913,0.002600780234070222
0.7000000000000001,0.25,0.6000000000000001,0.0011933174224343646,0.0,0.8220064724919094,0.7037037037037037,0.0,1.0,0.5714285714285714,0.023928215353938187,0.09464627151051624,0.21818181818181825,0.08634590377113134
0.2,0.75,0.6000000000000001,0.0011933174224343646,0.2784810126582278,0.7605177993527505,0.4814814814814814,0.0,1.0,0.42857142857142855,0.15154536390827522,0.02294455066921608,0.10363636363636364,0.04395318595578673
0.7000000000000001,0.75,0.8,0.002386634844868743,0.006329113924050667,0.8576051779935276,0.7407407407407405,0.0,0.0,0.21428571428571427,0.04287138584247263,0.10707456978967494,0.24545454545454537,0.07256176853055916
0.6000000000000001,0.75,0.4,0.0,0.3291139240506329,0.5566343042071196,0.40740740740740744,0.0,0.0,0.25,0.32203389830508466,0.10611854684512428,0.15090909090909088,0.10585175552665801
0.5,0.75,0.6000000000000001,0.0011933174224343646,0.24683544303797456,0.49514563106796117,0.4814814814814814,0.0,1.0,0.5714285714285714,0.27318045862412754,0.12237093690248574,0.15090909090909088,0.08894668400520156
0.9,1.0,0.6000000000000001,0.0,0.006329113924050667,0.5469255663430423,0.22222222222222232,0.0,0.0,0.21428571428571427,0.11365902293120644,0.1854684512428299,0.24181818181818182,0.07984395318595579
0.7000000000000001,0.75,0.4,0.0,0.012658227848101222,0.8608414239482205,0.8148148148148149,0.0,1.0,0.14285714285714285,0.046859421734795625,0.10707456978967494,0.2472727272727273,0.058257477243172956
0.6000000000000001,0.25,0.4,0.011933174224343687,0.3924050632911392,0.5436893203883495,0.3333333333333335,0.0,0.0,0.42857142857142855,0.4107676969092722,0.12619502868068838,0.1709090909090909,0.0023407022106632022
0.8,1.0,0.8,0.0011933174224343646,0.19620253164556967,0.7605177993527505,0.5925925925925926,0.0,0.0,0.5714285714285714,0.14755732801595212,0.06500956022944548,0.15999999999999992,0.06762028608582575
0.4,0.0,0.4,0.0,0.47468354430379744,0.6472491909385114,0.2962962962962963,0.0,1.0,0.5714285714285714,0.39282153539381837,0.07648183556405352,0.14181818181818184,0.13966189856957087
0.6000000000000001,0.25,0.4,0.011933174224343687,0.3924050632911392,0.44983818770226547,0.37037037037037024,0.0,0.0,0.6785714285714285,0.42273180458624116,0.13479923518164444,0.15090909090909088,0.0023407022106632022
0.6000000000000001,0.25,0.4,0.007159904534606201,0.40506329113924033,0.5275080906148866,0.3333333333333335,0.0,0.0,0.25,0.40179461615154544,0.11376673040152968,0.15090909090909088,0.001560468140442136
0.6000000000000001,0.5,0.4,0.004773269689737472,0.36708860759493667,0.504854368932039,0.2962962962962963,0.0,0.0,0.25,0.37587238285144553,0.11950286806883365,0.15090909090909088,0.0007802340702210663
0.4,0.5,0.4,0.0,0.6962025316455697,0.38834951456310685,0.3333333333333335,0.0,0.0,0.25,0.5603190428713858,0.06883365200764818,0.05818181818181822,0.1071521456436931
0.8,1.0,0.8,0.02028639618138424,0.07594936708860767,0.7669902912621358,0.6666666666666665,1.0,1.0,0.42857142857142855,0.098703888334995,0.10516252390057362,0.2145454545454546,0.08400520156046815
0.7000000000000001,0.75,0.8,0.0,0.006329113924050667,0.8543689320388352,0.7037037037037037,0.0,1.0,0.5,0.024925224327018936,0.09273422562141492,0.22545454545454546,0.060858257477243174
0.4,0.0,0.4,0.0,0.7278481012658226,0.4077669902912624,0.5185185185185186,0.0,0.0,0.25,0.5822532402791625,0.06787762906309752,0.06181818181818177,0.01300390117035111
0.8,0.0,0.4,0.0035799522673031076,0.28481012658227844,0.7281553398058251,0.5185185185185186,0.0,0.0,0.42857142857142855,0.193419740777667,0.04588910133843216,0.12545454545454549,0.0023407022106632022
0.9,1.0,0.8,0.0,0.0,0.43042071197411014,0.40740740740740744,0.0,0.0,0.21428571428571427,0.12662013958125629,0.1950286806883365,0.21272727272727265,0.0811443433029909
0.6000000000000001,1.0,0.4,0.0011933174224343646,0.35443037974683544,0.44660194174757284,0.4814814814814814,0.0,0.0,0.5714285714285714,0.34795613160518435,0.10994263862332704,0.12181818181818183,0.06345903771131339
0.7000000000000001,0.5,0.6000000000000001,0.004773269689737472,0.01898734177215189,0.8964401294498383,0.8888888888888888,0.0,1.0,0.5714285714285714,0.04386839481555338,0.10038240917782021,0.24909090909090914,0.04629388816644994
0.6000000000000001,0.5,0.4,0.004773269689737472,0.4683544303797468,0.5760517799352753,0.2962962962962963,0.0,0.0,0.25,0.4376869391824526,0.10229445506692164,0.1527272727272727,0.0007802340702210663
0.6000000000000001,0.0,0.4,0.0,0.550632911392405,0.6601941747572815,0.2962962962962963,0.0,0.5,0.17857142857142855,0.43668993020937186,0.0659655831739962,0.1327272727272727,0.07984395318595579
0.6000000000000001,0.25,0.4,0.005966587112171837,0.36708860759493667,0.5177993527508093,0.2962962962962963,0.0,0.0,0.21428571428571427,0.3708873379860419,0.11759082217973232,0.1527272727272727,0.0013003901170351127
0.6000000000000001,0.25,0.4,0.0035799522673031076,0.37341772151898744,0.3915857605177995,0.2962962962962963,0.0,0.0,0.6785714285714285,0.40179461615154544,0.132887189292543,0.12909090909090903,0.0007802340702210663
0.6000000000000001,0.0,0.4,0.009546539379474958,0.4620253164556961,0.49514563106796117,0.2592592592592591,0.0,0.0,0.75,0.4596211365902292,0.11854684512428298,0.14727272727272722,0.0023407022106632022
0.6000000000000001,0.25,1.0,0.0,0.37341772151898744,0.40129449838187714,0.40740740740740744,0.0,0.0,0.42857142857142855,0.3748753738783648,0.11472275334608034,0.11272727272727279,0.0894668400520156
0.4,0.0,1.0,0.0,0.6265822784810126,0.5113268608414241,0.2592592592592591,0.0,0.0,0.21428571428571427,0.5314057826520437,0.08221797323135754,0.10909090909090913,0.009102730819245775
0.8,0.75,1.0,0.0011933174224343646,0.189873417721519,0.7346278317152104,0.6296296296296293,0.0,0.0,0.42857142857142855,0.15254237288135586,0.07074569789674956,0.15999999999999992,0.07620286085825748
0.6000000000000001,0.75,0.4,0.0,0.37341772151898744,0.5307443365695794,0.4814814814814814,1.0,1.0,0.25,0.35992023928215344,0.10516252390057362,0.14181818181818184,0.09206762028608582
0.8,0.5,0.4,0.0,0.22151898734177222,0.7605177993527505,0.7777777777777777,0.0,1.0,0.5714285714285714,0.1415752741774675,0.04493307839388144,0.13454545454545452,0.08764629388816646
0.5,0.0,0.4,0.0011933174224343646,0.2911392405063291,0.48867313915857635,0.2962962962962963,0.0,0.0,0.21428571428571427,0.3160518444666002,0.12237093690248574,0.14909090909090916,0.001560468140442136
0.7000000000000001,0.75,0.6000000000000001,0.0,0.006329113924050667,0.8867313915857606,0.8888888888888888,1.0,1.0,0.46428571428571425,0.031904287138584286,0.10038240917782021,0.2472727272727273,0.052795838751625496
0.6000000000000001,0.75,0.4,0.004773269689737472,0.33544303797468356,0.5987055016181231,0.22222222222222232,1.0,1.0,0.2857142857142857,0.33798604187437686,0.11281070745697891,0.17272727272727273,0.07386215864759428
0.7000000000000001,1.0,1.0,0.0,0.0,0.919093851132686,0.4814814814814814,0.0,0.0,0.42857142857142855,0.02891326021934193,0.10038240917782021,0.25454545454545463,0.045773732119635896
0.7000000000000001,0.25,1.0,0.004773269689737472,0.0,0.7831715210355987,0.6296296296296293,0.0,0.0,0.14285714285714285,0.03589232303090728,0.10516252390057362,0.21999999999999997,0.0052015604681404475
0.8,1.0,0.8,0.0011933174224343646,0.2531645569620252,0.6666666666666667,0.5925925925925926,0.0,0.0,0.5,0.19042871385842464,0.061185468451242786,0.12909090909090903,0.06475942782834851
0.8,0.5,0.4,0.0011933174224343646,0.29746835443037967,0.6181229773462784,0.37037037037037024,0.0,0.0,0.14285714285714285,0.20438683948155534,0.04684512428298282,0.09636363636363643,0.0010403120936280895
0.8,0.25,1.0,0.0011933174224343646,0.1708860759493671,0.7346278317152104,0.5185185185185186,0.0,0.5,0.42857142857142855,0.11166500498504484,0.05162523900573618,0.13454545454545452,0.06762028608582575
0.5,0.0,0.4,0.0,0.2911392405063291,0.4822006472491911,0.2592592592592591,0.0,0.0,0.25,0.2921236291126619,0.1080305927342256,0.13090909090909097,0.10637191157347203
0.6000000000000001,0.25,0.4,0.005966587112171837,0.37341772151898744,0.5954692556634307,0.2592592592592591,0.0,0.0,0.21428571428571427,0.3768693918245265,0.11663479923518166,0.1763636363636364,0.0013003901170351127
0.8,0.5,0.4,0.008353221957040594,0.2721518987341771,0.6990291262135926,0.5555555555555554,0.0,0.0,0.21428571428571427,0.193419740777667,0.05449330783938816,0.12909090909090903,0.0023407022106632022
0.9,1.0,0.4,0.0,0.006329113924050667,0.6051779935275079,0.18518518518518512,0.0,1.0,0.25,0.09970089730807574,0.17495219885277252,0.24545454545454537,0.06527958387516256
0.2,0.75,0.6000000000000001,0.0,0.20253164556962022,0.7346278317152104,0.5555555555555554,0.0,1.0,0.42857142857142855,0.10967098703888334,0.03250478011472274,0.11090909090909085,0.04447334200260078
0.8,0.5,0.4,0.0011933174224343646,0.26582278481012656,0.7152103559870551,0.4814814814814814,0.0,0.0,0.14285714285714285,0.18245264207377865,0.04971319311663486,0.12727272727272732,0.0010403120936280895
0.4,0.25,0.4,0.010739856801909323,0.6645569620253163,0.5469255663430423,0.3333333333333335,0.0,0.0,0.21428571428571427,0.5643070787637088,0.08413001912045887,0.12181818181818183,0.0023407022106632022
0.30000000000000004,0.0,0.4,0.0011933174224343646,0.09493670886075944,0.5631067961165048,0.14814814814814792,0.0,1.0,0.3571428571428571,0.05782652043868397,0.21319311663479928,0.28181818181818175,0.1222366710013004
0.5,1.0,0.6000000000000001,0.0,0.23417721518987344,0.6537216828478967,0.11111111111111116,0.0,0.0,1.0,0.24327018943170486,0.10994263862332704,0.18545454545454543,0.060858257477243174
0.1,1.0,0.6000000000000001,0.0011933174224343646,0.1392405063291139,0.7249190938511327,0.37037037037037024,0.0,0.0,0.7142857142857142,0.14257228315054837,0.0956022944550669,0.1890909090909091,0.03823146944083225
0.1,1.0,0.4,0.0,0.025316455696202556,0.6343042071197413,0.4814814814814814,0.0,1.0,0.21428571428571427,0.07178464606181456,0.11950286806883365,0.19272727272727275,0.036671001300390124
0.9,0.5,0.6000000000000001,0.0,0.012658227848101222,0.48867313915857635,0.40740740740740744,0.5,0.5,0.25,0.11565304087736783,0.1950286806883365,0.22545454545454546,0.0811443433029909
0.4,0.0,0.4,0.010739856801909323,0.6329113924050632,0.45954692556634313,0.2962962962962963,0.0,0.0,0.42857142857142855,0.5772681954137586,0.10133843212237098,0.1145454545454545,0.004681404421326401
1.0,1.0,1.0,0.004773269689737472,0.0,0.8122977346278322,0.18518518518518512,0.0,0.0,0.8214285714285714,0.05782652043868397,0.1281070745697897,0.2599999999999999,0.10585175552665801
0.7000000000000001,0.25,0.4,0.013126491646778052,0.01898734177215189,0.818770226537217,0.5925925925925926,0.0,0.0,0.14285714285714285,0.06480558325024921,0.11950286806883365,0.25090909090909086,0.0023407022106632022
0.8,0.0,0.4,0.004773269689737472,0.28481012658227844,0.6666666666666667,0.40740740740740744,0.0,0.0,0.21428571428571427,0.20737786640079758,0.05640535372848948,0.12181818181818183,0.002600780234070222
0.6000000000000001,0.5,0.6000000000000001,0.002386634844868743,0.33544303797468356,0.5728155339805825,0.2962962962962963,0.0,0.0,0.46428571428571425,0.33798604187437686,0.11281070745697891,0.16363636363636358,0.07776332899869962
0.9,1.0,0.6000000000000001,0.0,0.006329113924050667,0.5987055016181231,0.14814814814814792,0.0,1.0,0.42857142857142855,0.09970089730807574,0.17686424474187373,0.24545454545454537,0.06762028608582575
0.6000000000000001,0.25,0.4,0.007159904534606201,0.39873417721518967,0.47572815533980584,0.3333333333333335,0.0,0.0,0.21428571428571427,0.4097706879361913,0.1233269598470364,0.1454545454545455,0.001560468140442136
0.4,0.5,0.6000000000000001,0.0,0.5316455696202532,0.5469255663430423,0.4814814814814814,0.0,1.0,0.46428571428571425,0.45064805583250234,0.08030592734225622,0.11818181818181817,0.08088426527958388
0.30000000000000004,0.5,0.4,0.0011933174224343646,0.08227848101265811,0.4239482200647251,0.2962962962962963,0.0,0.0,0.25,0.094715852442672,0.23900573613766735,0.2599999999999999,0.07204161248374513
0.6000000000000001,0.75,0.4,0.0,0.36708860759493667,0.3398058252427185,0.40740740740740744,0.0,1.0,0.25,0.3808574277168494,0.1204588910133843,0.10000000000000009,0.06996098829648895
0.6000000000000001,0.25,0.6000000000000001,0.0035799522673031076,0.3417721518987341,0.34627831715210355,0.5185185185185186,0.0,0.0,0.25,0.3808574277168494,0.135755258126195,0.11818181818181817,0.10273081924577374
0.5,1.0,0.6000000000000001,0.0011933174224343646,0.23417721518987344,0.6084142394822007,0.22222222222222232,1.0,0.0,0.5714285714285714,0.24526420737786636,0.1108986615678777,0.17272727272727273,0.11027308192457738
0.9,0.75,0.6000000000000001,0.0,0.006329113924050667,0.6084142394822007,0.2592592592592591,0.0,1.0,0.42857142857142855,0.10368893320039874,0.1778202676864245,0.2527272727272727,0.06684005201560468
0.8,0.5,0.6000000000000001,0.0011933174224343646,0.2784810126582278,0.6181229773462784,0.5555555555555554,0.0,0.0,0.42857142857142855,0.20638085742771684,0.05736137667304014,0.10909090909090913,0.09388816644993499
0.5,0.5,0.4,0.008353221957040594,0.28481012658227844,0.4692556634304208,0.37037037037037024,0.0,0.0,0.21428571428571427,0.31804586241276156,0.13097514340344169,0.1527272727272727,0.001560468140442136
0.7000000000000001,0.25,0.6000000000000001,0.0011933174224343646,0.012658227848101222,0.8802588996763754,0.8518518518518516,1.0,1.0,0.21428571428571427,0.04586241276171488,0.10611854684512428,0.25090909090909086,0.08062418725617686
0.6000000000000001,0.0,0.6000000000000001,0.0,0.47468354430379744,0.44660194174757284,0.5555555555555554,1.0,1.0,0.5714285714285714,0.38983050847457623,0.07456978967495226,0.08181818181818179,0.07594278283485045
0.2,1.0,0.6000000000000001,0.0,0.3291139240506329,0.8446601941747576,0.6666666666666665,1.0,1.0,0.5357142857142857,0.15453639082751747,0.0009560229445506607,0.09636363636363643,0.03927178153446034
0.8,0.25,0.4,0.0011933174224343646,0.06329113924050633,0.919093851132686,0.7037037037037037,0.0,0.5,0.21428571428571427,0.05882352941176461,0.07743785850860424,0.22363636363636363,0.07906371911573472
0.7000000000000001,0.0,0.4,0.009546539379474958,0.006329113924050667,0.8414239482200647,0.5925925925925926,0.0,0.0,0.42857142857142855,0.04386839481555338,0.10707456978967494,0.24,0.0039011703511053347
0.5,0.0,0.4,0.002386634844868743,0.30379746835443033,0.5469255663430423,0.22222222222222232,0.0,0.0,0.7142857142857142,0.3070787637088733,0.10994263862332704,0.1527272727272727,0.0018205461638491557
0.9,1.0,0.6000000000000001,0.0,0.006329113924050667,0.5436893203883495,0.22222222222222232,0.0,1.0,0.7142857142857142,0.11066799601196409,0.18642447418738056,0.23818181818181816,0.0694408322496749
0.1,1.0,0.8,0.0011933174224343646,0.05063291139240511,0.7443365695792881,0.40740740740740744,0.0,1.0,0.25,0.07078763708873381,0.09655831739961757,0.1963636363636364,0.03381014304291288
0.5,1.0,0.4,0.0011933174224343646,0.33544303797468356,0.4433656957928802,0.3333333333333335,0.0,0.0,0.21428571428571427,0.33000997008973076,0.10898661567877627,0.11818181818181817,0.0754226267880364
0.5,0.0,0.8,0.0,0.29746835443037967,0.46601941747572817,0.37037037037037024,0.0,1.0,0.21428571428571427,0.3120638085742772,0.11950286806883365,0.13818181818181818,0.016384915474642398
0.6000000000000001,0.5,0.4,0.0011933174224343646,0.31645569620253167,0.5631067961165048,0.3333333333333335,1.0,0.0,0.25,0.3250249252243269,0.11472275334608034,0.16363636363636358,0.1045513654096229
0.7000000000000001,0.75,1.0,0.002386634844868743,0.0,0.8284789644012946,0.8148148148148149,0.0,0.0,0.21428571428571427,0.02891326021934193,0.098470363288719,0.22545454545454546,0.06397919375812744
0.7000000000000001,0.25,0.4,0.01789976133651551,0.012658227848101222,0.8252427184466018,0.5925925925925926,0.0,0.0,0.21428571428571427,0.06480558325024921,0.12237093690248574,0.25636363636363635,0.0033810143042912882
0.7000000000000001,0.25,1.0,0.0011933174224343646,0.0,0.9093851132686088,0.6666666666666665,0.0,0.0,0.21428571428571427,0.015952143569292088,0.0860420650095603,0.23272727272727278,0.004421326397919378
0.8,1.0,0.8,0.0,0.24683544303797456,0.6407766990291266,0.5555555555555554,0.0,1.0,0.5,0.1714855433698903,0.053537284894837556,0.11090909090909085,0.061638491547464244
0.5,0.75,0.4,0.0,0.20253164556962022,0.40129449838187714,0.4814814814814814,0.0,1.0,0.2857142857142857,0.2602193419740777,0.14149139579349906,0.14181818181818184,0.09154746423927179
0.4,0.25,1.0,0.010739856801909323,0.5316455696202532,0.5016181229773464,0.2592592592592591,1.0,0.0,0.42857142857142855,0.5004985044865402,0.10611854684512428,0.13454545454545452,0.0052015604681404475
0.9,1.0,0.6000000000000001,0.0,0.006329113924050667,0.5663430420711977,0.2962962962962963,0.0,1.0,0.25,0.10667996011964109,0.17877629063097517,0.24,0.060078023407022105
0.7000000000000001,0.75,1.0,0.0,0.006329113924050667,0.9093851132686088,0.7407407407407405,0.0,0.0,0.42857142857142855,0.031904287138584286,0.0956022944550669,0.24545454545454537,0.11261378413524056
0.5,0.5,0.4,0.014319809069212416,0.2911392405063291,0.5113268608414241,0.2592592592592591,0.0,0.0,0.42857142857142855,0.33200398803589226,0.132887189292543,0.16909090909090907,0.001560468140442136
0.8,0.75,0.4,0.002386634844868743,0.23417721518987344,0.6893203883495149,0.5925925925925926,0.0,0.0,0.42857142857142855,0.1774675972083749,0.06309751434034422,0.13636363636363635,0.08660598179453836
0.6000000000000001,1.0,0.6000000000000001,0.0011933174224343646,0.310126582278481,0.585760517799353,0.18518518518518512,0.0,1.0,0.46428571428571425,0.3070787637088733,0.1080305927342256,0.16181818181818186,0.08296488946684005
0.9,1.0,0.4,0.0011933174224343646,0.006329113924050667,0.5922330097087383,0.22222222222222232,0.0,1.0,0.42857142857142855,0.10269192422731799,0.17877629063097517,0.24545454545454537,0.08296488946684005
0.6000000000000001,0.0,0.8,0.009546539379474958,0.3291139240506329,0.47896440129449847,0.2592592592592591,0.0,0.0,0.25,0.37986041874376864,0.14244741873804972,0.16909090909090907,0.023667100130039014
0.9,1.0,0.4,0.0,0.006329113924050667,0.5080906148867312,0.18518518518518512,0.0,1.0,0.3214285714285714,0.11465603190428708,0.18929254302103254,0.22909090909090912,0.06736020806241873
0.5,0.0,0.4,0.0011933174224343646,0.2531645569620252,0.504854368932039,0.2592592592592591,0.0,0.0,0.3214285714285714,0.2821535393818544,0.12619502868068838,0.1581818181818182,0.001560468140442136
0.6000000000000001,0.5,0.6000000000000001,0.0011933174224343646,0.33544303797468356,0.5566343042071196,0.22222222222222232,0.0,0.0,0.42857142857142855,0.3469591226321036,0.11854684512428298,0.16545454545454552,0.07620286085825748
